Date,TimeOfCall,Age,Gender,Race,Language,City,Reason for Dispatch
11/11/2021,7:23:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/11/2021,7:38:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/11/2021,7:54:15,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/11/2021,8:06:00,46,Male,White,English,Eugene,Check Welfare
11/11/2021,9:02:39,76,Male,White,English,Eugene,Check Welfare
11/11/2021,9:41:01,58,Female,Two or More Unspecified Race,English,Eugene,Check Welfare
11/11/2021,10:34:00,36,Female,White,English,Eugene,Check Welfare
11/11/2021,13:55:26,45,Male,White,English,Eugene,Public Assist
11/11/2021,14:27:00,67,Male,White,English,Eugene,Check Welfare
11/13/2021,5:20:00,32,Female,White,English,Springfield,Public Assist
11/13/2021,6:24:00,54,Male,White,English,Springfield,Public Assist
11/13/2021,6:59:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
11/13/2021,7:16:00,52,Female,White,English,Springfield,Public Assist
11/13/2021,8:00:33,Unavailable,Male,White,English,Springfield,Check Welfare
11/13/2021,9:20:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/13/2021,10:03:00,29,Female,Black or African American,English,Springfield,Public Assist
11/13/2021,10:34:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/13/2021,11:40:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/13/2021,12:08:58,Unavailable,Male,White,English,Springfield,Check Welfare
11/13/2021,12:32:00,Unavailable,Male,White,English,Springfield,Check Welfare
11/13/2021,12:43:00,49,Male,White,English,Springfield,Public Assist
11/13/2021,13:24:00,Unavailable,Female,White,English,Springfield,Public Assist
11/13/2021,14:18:00,Unavailable,Female,White,English,Springfield,Public Assist
11/13/2021,15:12:31,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/18/2021,9:23:10,61,Male,White,English,Springfield,Public Assist
11/18/2021,11:09:07,25,Male,White,English,Springfield,Suicidal Subject
11/18/2021,11:26:39,Unavailable,Female,Chose not to Disclose,English,Springfield,Check Welfare
11/18/2021,11:43:22,13,Non-Binary,White,English,Springfield,Check Welfare
11/18/2021,13:25:59,48,Male,White,English,Springfield,Public Assist
11/18/2021,14:46:41,18,Female,Two or More Unspecified Race,English,Springfield,Public Assist
11/18/2021,14:56:01,16,Male,White,English,Springfield,Public Assist
11/18/2021,15:30:39,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
11/18/2021,15:34:27,Unavailable,Male,White,English,Springfield,Check Welfare
11/18/2021,16:15:20,13,Female,Chose not to Disclose,English,Springfield,Public Assist
11/18/2021,17:06:43,42,Female,White,English,Springfield,Suicidal Subject
11/18/2021,17:55:58,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
11/18/2021,18:04:30,56,Male,White,English,Eugene,Transport
11/18/2021,19:03:33,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
11/18/2021,19:10:19,18,Male,White,English,Springfield,Check Welfare
11/18/2021,20:00:17,Unavailable,Female,White,English,Springfield,Public Assist
11/18/2021,20:28:29,23,Male,White,English,Springfield,Public Assist
11/18/2021,21:13:57,63,Male,White,English,Springfield,Public Assist
11/18/2021,21:44:28,27,Female,White,English,Eugene,Public Assist
11/18/2021,7:10:00,36,Female,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,8:25:00,44,Female,Chose not to Disclose,English,Eugene,Police Assist
11/18/2021,11:06:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,11:20:00,49,Female,White,English,Eugene,Check Welfare
11/18/2021,12:28:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,12:40:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,12:47:00,43,Male,White,English,Eugene,Check Welfare
11/18/2021,13:02:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,13:06:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,13:17:00,37,Female,White,English,Eugene,Transport
11/18/2021,14:02:00,23,Female,White,English,Eugene,Counseling
11/18/2021,14:33:00,75,Female,White,English,Eugene,Check Welfare
11/18/2021,15:51:00,29,Female,White,English,Eugene,Check Welfare
11/18/2021,16:57:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,17:18:00,45,Male,White,English,Eugene,Check Welfare
11/18/2021,17:56:00,48,Male,White,English,Eugene,Check Welfare
11/18/2021,18:31:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,18:42:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Transport
11/18/2021,18:55:00,41,Male,Black or African American,English,Eugene,Check Welfare
11/18/2021,19:15:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,19:21:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,19:28:00,74,Male,White,English,Eugene,Check Welfare
11/18/2021,20:01:00,77,Female,White,English,Eugene,Counseling
11/18/2021,22:03:00,35,Female,White,English,Eugene,Check Welfare
11/18/2021,22:50:00,39,Male,White,English,Eugene,Public Assist
11/18/2021,23:10:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,23:27:00,62,Male,White,English,Eugene,Transport
11/18/2021,23:50:00,68,Male,White,English,Eugene,Transport
11/19/2021,0:13:00,35,Female,White,English,Eugene,Check Welfare
11/19/2021,0:35:00,18,Female,White,English,Eugene,Check Welfare
11/19/2021,2:01:00,65,Female,White,English,Eugene,Transport
11/19/2021,2:36:00,68,Male,White,English,Eugene,Public Assist
11/19/2021,2:56:00,51,Female,White,English,Eugene,Public Assist
11/19/2021,3:14:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,3:33:00,27,Male,White,English,Eugene,Check Welfare
11/18/2021,11:13:04,23,Female,White,English,Eugene,Check Welfare
11/18/2021,11:47:37,64,Female,White,English,Eugene,Check Welfare
11/18/2021,12:03:40,43,Male,Other Single Race,English,Eugene,Check Welfare
11/18/2021,12:31:27,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,12:57:53,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
11/18/2021,13:20:24,Unavailable,Chose not to Disclose,White,English,Eugene,Public Assist
11/18/2021,13:32:14,Unavailable,Female,White,English,Eugene,Check Welfare
11/18/2021,14:43:50,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,15:28:41,52,Male,White,English,Eugene,Check Welfare
11/18/2021,16:27:22,42,Female,White,English,Eugene,Suicidal Subject
11/18/2021,18:40:39,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
11/18/2021,19:00:08,55,Male,White,English,Eugene,Public Assist
11/18/2021,21:27:41,59,Female,White,English,Eugene,Public Assist
11/19/2021,11:25:23,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,5:03:09,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/19/2021,8:01:38,43,Male,White,English,Springfield,Check Welfare
11/19/2021,8:56:00,25,Female,Two or More Unspecified Race,English,Springfield,Check Welfare
11/19/2021,11:50:13,25,Male,White,English,Springfield,Police Assist
11/19/2021,13:34:19,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/19/2021,15:51:25,34,Female,White,English,Springfield,Check Welfare
11/19/2021,11:56:15,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,12:14:08,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,12:30:06,22,Male,White,English,Eugene,Public Assist
11/19/2021,17:02:24,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,17:24:41,56,Male,White,English,Eugene,Police Assist
11/19/2021,18:14:20,60,Male,White,English,Eugene,Check Welfare
11/19/2021,18:58:46,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,19:14:42,41,Male,White,English,Eugene,Check Welfare
11/19/2021,19:27:47,34,Female,White,English,Eugene,Check Welfare
11/19/2021,20:26:20,63,Male,White,English,Eugene,Check Welfare
11/19/2021,21:04:34,31,Female,Two or More Unspecified Race,English,Eugene,Public Assist
11/19/2021,21:32:12,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,21:50:05,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,17:18:02,40,Male,White,English,Springfield,Public Assist
11/19/2021,17:40:19,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/19/2021,18:01:44,27,Male,White,English,Springfield,Check Welfare
11/19/2021,18:38:13,14,Male,Two or More Unspecified Race,English,Springfield,Public Assist
11/19/2021,20:28:23,44,Female,White,English,Springfield,Public Assist
11/19/2021,22:15:04,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
11/19/2021,22:37:12,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
11/17/2021,5:13:00,45,Male,White,English,Springfield,Police Assist
11/17/2021,5:28:00,Unavailable,Male,Black or African American,English,Springfield,Public Assist
11/17/2021,7:18:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/17/2021,10:00:00,Unavailable,Female,White,English,Springfield,Public Assist
11/17/2021,10:35:00,Unavailable,Female,White,English,Springfield,Public Assist
11/17/2021,11:04:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
11/17/2021,12:16:00,18,Female,Asian,English,Springfield,Public Assist
11/17/2021,12:54:00,Unavailable,Female,White,English,Springfield,Check Welfare
11/17/2021,13:12:00,Unavailable,Male,Black or African American,English,Springfield,Check Welfare
11/17/2021,14:28:19,20,Female,White,English,Springfield,Police Assist
11/17/2021,15:16:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
11/17/2021,15:27:00,89,Female,White,English,Springfield,Check Welfare
11/19/2021,23:39:48,Unavailable,Male,White,English,Springfield,Check Welfare
11/19/2021,23:53:17,35,Female,Chose not to Disclose,English,Springfield,Police Assist
11/19/2021,23:56:23,18,Female,White,English,Springfield,Public Assist
11/20/2021,0:05:43,31,Female,White,English,Springfield,Public Assist
11/20/2021,2:01:42,35,Female,White,English,Springfield,Public Assist
11/20/2021,3:28:23,40,Male,White,English,Springfield,Check Welfare
11/19/2021,5:15:00,28,Female,Two or More Unspecified Race,English,Eugene,Public Assist
11/19/2021,6:27:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,6:52:55,Unavailable,Female,White,English,Eugene,Check Welfare
11/19/2021,7:13:15,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,7:19:00,Unavailable,Male,White,English,Eugene,Public Assist
11/19/2021,7:52:00,Unavailable,Female,White,English,Eugene,Public Assist
11/19/2021,8:32:00,18,Female,White,English,Eugene,Check Welfare
11/19/2021,10:45:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,11:29:00,Unavailable,Female,White,English,Eugene,Public Assist
11/19/2021,11:54:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,12:14:00,Unavailable,Female,White,English,Eugene,Public Assist
11/19/2021,13:01:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,13:23:00,Unavailable,Male,White,English,Eugene,Public Assist
11/19/2021,4:16:00,Unavailable,Female,White,English,Eugene,Police Assist
11/19/2021,14:54:00,Unavailable,Female,White,English,Eugene,Check Welfare
11/19/2021,15:14:14,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,15:20:00,Unavailable,Male,Other Single Race,English,Eugene,Check Welfare
11/19/2021,16:07:53,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
11/19/2021,16:22:39,30,Male,Black or African American,English,Eugene,Public Assist
11/20/2021,5:16:30,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
11/20/2021,5:27:23,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
11/20/2021,5:39:46,Unavailable,Female,White,English,Eugene,Public Assist
11/20/2021,6:20:19,33,Male,White,English,Eugene,Public Assist
11/20/2021,8:03:48,46,Male,Chose not to Disclose,English,Eugene,Public Assist
11/20/2021,8:36:14,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,9:17:19,55,Female,Two or More Unspecified Race,English,Eugene,Check Welfare
11/20/2021,10:15:37,33,Male,White,English,Eugene,Public Assist
11/20/2021,5:35:41,Unavailable,Male,Other Single Race,English,Springfield,Check Welfare
11/20/2021,8:38:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
11/20/2021,10:37:00,61,Female,White,English,Springfield,Check Welfare
11/20/2021,15:04:45,51,Male,White,English,Springfield,Public Assist
11/19/2021,17:28:00,Unavailable,Female,White,English,Eugene,Counseling
11/19/2021,18:58:00,19,Female (Assigned Male at Birth),White,English,Eugene,Transport
11/19/2021,20:14:00,33,Female,White,English,Eugene,Police Assist
11/19/2021,20:55:00,62,Male,Two or More Unspecified Race,English,Eugene,Police Assist
11/19/2021,21:21:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/19/2021,21:27:00,62,Male,White,English,Eugene,Transport
11/19/2021,22:00:00,56,Male,White,English,Eugene,Check Welfare
11/19/2021,23:31:00,52,Male,White,English,Eugene,Transport
11/20/2021,0:33:00,66,Female,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,0:50:00,Unavailable,Male,Chose not to Disclose,English,Eugene,EMS Assist
11/20/2021,1:07:00,45,Male,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,1:25:00,52,Male,White,English,Eugene,Transport
11/20/2021,1:46:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
11/20/2021,1:53:00,30,Male,Black or African American,English,Eugene,Public Assist
11/20/2021,2:39:00,22,Male,Two or More Unspecified Race,English,Eugene,Suicidal Subject
11/20/2021,11:46:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,11:58:00,37,Female,Chose not to Disclose,English,Eugene,Public Assist
11/20/2021,12:11:00,47,Female,Chose not to Disclose,English,Eugene,Transport
11/20/2021,13:06:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,13:30:14,42,Female,Chose not to Disclose,English,Eugene,Suicidal Subject
11/20/2021,15:28:13,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,15:49:00,49,Male,Chose not to Disclose,English,Eugene,Public Assist
11/20/2021,17:27:00,21,Male,White,English,Eugene,Public Assist
11/20/2021,17:19:15,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
11/20/2021,18:05:04,53,Female,White,English,Springfield,Check Welfare
11/20/2021,19:54:59,54,Male,White,English,Springfield,Public Assist
11/20/2021,20:43:12,71,Female,White,English,Springfield,Check Welfare
11/20/2021,23:13:31,30,Male,White,English,Springfield,Public Assist
11/20/2021,23:54:59,23,Male (Assigned Female at Birth),White,English,Springfield,Police Assist
11/21/2021,4:35:16,68,Male,White,English,Springfield,Public Assist
11/20/2021,11:35:00,26,Male,White,English,Eugene,Check Welfare
11/20/2021,11:50:45,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,11:55:33,41,Female,Chose not to Disclose,English,Eugene,Counseling
11/20/2021,12:17:02,26,Male,White,English,Eugene,Police Assist
11/20/2021,13:36:17,39,Female,White,English,Eugene,Check Welfare
11/20/2021,14:10:33,11,Female,White,English,Eugene,Police Assist
11/20/2021,16:20:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,16:40:19,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,17:07:44,24,Male,White,English,Eugene,Check Welfare
11/20/2021,17:45:00,51,Chose not to Disclose,White,English,Eugene,EMS Assist
11/20/2021,19:11:55,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,19:25:14,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
11/20/2021,19:39:38,62,Male,White,English,Eugene,Check Welfare
